"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1006.3","1016.4","1008.8","2022-03-10 08:13","1004.2","2022-03-10 15:02","19.6","25.6","2022-03-10 14:55","14.3","2022-03-10 05:56","11.7","62","36","2022-03-10 14:03","1.1","220","7.2","350","2022-03-10 14:22","0.0","0.0","0.0","...","0.0","...","10.8","91.4","24.20","20.0","4.1","9","2022-03-10 13:00","0.0"
"11","1004.2","1014.2","1006.5","2022-03-11 08:10","1002.2","2022-03-11 16:01","20.9","27.4","2022-03-11 14:19","15.3","2022-03-11 05:24","12.0","58","35","2022-03-11 14:22","1.0","340","8.3","10","2022-03-11 16:27","0.0","0.0","0.0","...","0.0","...","10.9","92.0","23.83","15.0","4.9","8","2022-03-11 12:00","0.0"
"12","1003.4","1013.4","1004.9","2022-03-12 09:12","1001.8","2022-03-12 15:44","21.9","28.8","2022-03-12 13:53","16.3","2022-03-12 05:55","13.9","62","38","2022-03-12 14:52","1.0","250","6.5","200","2022-03-12 13:14","0.0","0.0","0.0","...","0.0","...","10.9","91.9","23.69","20.0","3.4","8","2022-03-12 12:00","0.0"
"13","1003.1","1013.1","1005.3","2022-03-13 08:18","1000.3","2022-03-13 14:39","23.9","30.6","2022-03-13 14:09","18.9","2022-03-13 06:18","15.6","61","31","2022-03-13 13:38","1.1","360","6.5","350","2022-03-13 15:13","0.0","0.0","0.0","...","0.0","...","10.5","88.3","23.75","18.8","4.0","9","2022-03-13 12:00","2.3"
"14","1002.3","1012.2","1004.6","2022-03-14 09:34","1000.4","2022-03-14 16:46","23.7","28.4","2022-03-14 15:43","19.9","2022-03-14 03:11","15.6","62","44","2022-03-14 15:03","0.9","140","5.6","350","2022-03-14 18:11","0.0","0.0","0.0","...","0.0","...","3.2","26.9","13.53","13.5","3.6","5","2022-03-14 13:00","7.0"
"15","1000.9","1010.8","1002.3","2022-03-15 08:21","999.1","2022-03-15 14:55","23.2","29.8","2022-03-15 11:43","18.7","2022-03-15 05:56","17.4","71","42","2022-03-15 10:49","1.2","320","7.2","350","2022-03-15 12:27","0.0","0.0","0.0","...","0.0","...","10.7","89.6","23.05","13.0","2.8","7","2022-03-15 13:00","0.0"
"16","1001.7","1011.6","1003.2","2022-03-16 08:04","999.9","2022-03-16 14:56","22.9","28.2","2022-03-16 12:57","19.2","2022-03-16 04:42","19.0","80","58","2022-03-16 11:21","1.0","350","6.0","350","2022-03-16 14:00","0.0","0.0","0.0","...","0.0","...","8.0","66.9","18.88","8.3","3.9","7","2022-03-16 12:00","4.0"
"17","999.6","1009.5","1002.3","2022-03-17 08:48","997.0","2022-03-17 16:37","23.7","28.3","2022-03-17 13:22","20.8","2022-03-17 05:53","19.1","76","51","2022-03-17 12:10","1.0","220","6.9","10","2022-03-17 15:29","0.5","1.0","0.5","2022-03-17 22:18","0.5","2022-03-17 22:18","2.7","22.5","13.08","10.0","-1.5","6","2022-03-17 11:00","9.0"
"18","998.5","1008.3","1000.2","2022-03-18 10:56","997.1","2022-03-18 16:10","23.8","27.6","2022-03-18 14:22","21.2","2022-03-18 23:26","19.2","77","54","2022-03-18 14:23","1.4","10","8.6","340","2022-03-18 11:52","0.0","0.0","0.0","...","0.0","...","7.5","62.4","19.11","12.0","1.7","7","2022-03-18 12:00","4.8"
"19","1000.5","1010.4","1002.9","2022-03-19 23:12","998.7","2022-03-19 15:53","23.4","28.9","2022-03-19 15:12","19.2","2022-03-19 05:14","17.6","71","47","2022-03-19 14:11","1.2","340","7.2","20","2022-03-19 16:33","0.0","0.0","0.0","...","0.0","...","10.7","88.9","22.90","12.0","3.9","8","2022-03-19 13:00","1.8"
"20","1003.5","1013.4","1005.1","2022-03-20 09:13","1001.6","2022-03-20 14:59","24.2","28.6","2022-03-20 13:35","21.0","2022-03-20 06:07","19.2","74","57","2022-03-20 10:45","1.2","340","6.0","100","2022-03-20 14:08","0.0","0.0","0.0","...","0.0","...","10.0","82.9","22.18","18.8","-4.0","7","2022-03-20 13:00","3.0"
"21","1003.8","1013.8","1005.9","2022-03-21 09:27","1001.1","2022-03-21 16:12","24.5","30.7","2022-03-21 14:21","21.1","2022-03-21 07:18","20.4","79","51","2022-03-21 14:10","1.2","330","5.9","40","2022-03-21 07:24","0.5","1.6","0.5","2022-03-21 05:29","0.5","2022-03-21 05:29","6.4","53.0","19.44","11.8","-2.3","8","2022-03-21 13:00","6.3"
"22","1003.7","1013.7","1005.1","2022-03-22 09:23","1002.1","2022-03-22 17:20","22.0","25.4","2022-03-22 15:24","19.1","2022-03-22 22:39","18.7","81","66","2022-03-22 14:43","1.6","350","8.8","320","2022-03-22 12:47","5.0","0.8","4.0","2022-03-22 06:08","5.0","2022-03-22 05:51","1.9","15.7","14.81","11.0","-2.5","8","2022-03-22 12:00","8.3"
"23","1004.2","1014.4","1006.1","2022-03-23 21:21","1002.1","2022-03-23 02:51","16.8","20.0","2022-03-23 00:06","15.2","2022-03-23 20:49","15.4","92","81","2022-03-23 00:03","1.7","340","7.8","20","2022-03-23 10:04","31.5","15.5","6.5","2022-03-23 04:32","16.0","2022-03-23 04:07","0.0","0.0","3.09","11.3","-0.2","2","2022-03-23 13:00","10.0"
"24","1005.2","1015.4","1007.7","2022-03-24 10:28","1003.7","2022-03-24 23:49","17.8","20.2","2022-03-24 16:22","15.0","2022-03-24 06:43","16.7","93","82","2022-03-24 16:20","1.0","10","6.2","360","2022-03-24 13:31","8.0","8.6","1.5","2022-03-24 06:26","4.0","2022-03-24 06:05","0.0","0.0","5.08","11.3","-1.0","3","2022-03-24 12:00","10.0"
"25","1001.9","1011.8","1004.1","2022-03-25 08:02","999.6","2022-03-25 16:56","23.3","28.4","2022-03-25 13:30","18.8","2022-03-25 04:18","20.4","84","62","2022-03-25 12:41","0.9","200","6.3","260","2022-03-25 13:59","0.5","0.6","0.5","2022-03-25 01:31","0.5","2022-03-25 01:31","3.4","27.9","17.19","9.0","-2.1","10","2022-03-25 13:00","9.3"
"26","1002.3","1012.2","1004.4","2022-03-26 09:40","1000.9","2022-03-26 03:14","24.0","26.0","2022-03-26 04:23","22.8","2022-03-26 22:06","22.3","91","70","2022-03-26 04:16","0.8","110","4.7","200","2022-03-26 04:21","15.0","3.1","4.0","2022-03-26 09:38","4.5","2022-03-26 09:38","0.0","0.0","3.49","15.0","-0.9","4","2022-03-26 12:00","10.0"
"27","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
