"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1004.6","1007.6","1006.9","2021-09-10 00:01","1002.4","2021-09-10 23:53","30.4","33.2","2021-09-10 12:07","28.1","2021-09-10 05:30","25.3","75","60","2021-09-10 11:39","2.3","340","9.2","280","2021-09-10 14:14","0.0","0.0","0.0","...","0.0","...","10.3","83.7","23.94","17.9","...","12","2021-09-10 13:00","2.0"
"11","997.4","1000.4","1002.5","2021-09-11 00:01","993.8","2021-09-11 23:33","29.9","32.2","2021-09-11 12:48","28.5","2021-09-11 06:17","25.4","77","63","2021-09-11 11:57","2.4","330","9.7","320","2021-09-11 17:00","0.0","0.0","0.0","...","0.0","...","0.5","4.1","12.87","16.8","...","8","2021-09-11 13:00","7.6"
"12","996.5","999.5","1003.0","2021-09-12 21:53","991.9","2021-09-12 04:16","28.1","29.7","2021-09-12 10:04","27.1","2021-09-12 14:54","25.3","85","73","2021-09-12 16:17","5.0","300","17.1","310","2021-09-12 12:11","2.0","3.2","0.5","2021-09-12 08:02","1.0","2021-09-12 10:34","1.3","10.6","10.65","17.6","...","7","2021-09-12 14:00","8.1"
"13","1005.3","1008.4","1008.8","2021-09-13 23:12","1001.7","2021-09-13 02:58","27.4","29.8","2021-09-13 08:48","25.3","2021-09-13 10:06","24.9","86","74","2021-09-13 07:43","2.5","140","9.3","170","2021-09-13 09:31","15.5","3.1","5.0","2021-09-13 10:05","14.5","2021-09-13 09:31","0.9","7.4","6.55","24.4","...","4","2021-09-13 14:00","6.8"
"14","1009.0","1012.1","1010.7","2021-09-14 23:02","1007.4","2021-09-14 14:35","29.0","32.4","2021-09-14 12:27","24.9","2021-09-14 04:52","25.7","83","67","2021-09-14 11:54","2.4","230","8.1","230","2021-09-14 12:50","44.5","3.4","10.0","2021-09-14 23:04","25.0","2021-09-14 04:21","9.1","74.5","25.04","21.9","...","12","2021-09-14 12:00","7.6"
"15","1008.2","1011.2","1010.2","2021-09-15 00:01","1006.0","2021-09-15 15:28","29.1","32.6","2021-09-15 11:25","26.9","2021-09-15 05:48","24.9","79","64","2021-09-15 12:06","2.2","120","8.4","240","2021-09-15 15:12","T","0.2","T","2021-09-15 00:15","T","2021-09-15 00:15","9.7","79.6","22.43","35.6","...","11","2021-09-15 12:00","6.4"
"16","1006.5","1009.6","1008.2","2021-09-16 00:01","1004.3","2021-09-16 15:42","29.4","33.0","2021-09-16 12:14","26.6","2021-09-16 04:55","24.7","76","58","2021-09-16 14:00","2.5","200","8.0","210","2021-09-16 15:30","T","0.1","T","2021-09-16 02:49","T","2021-09-16 02:49","10.2","83.9","23.02","28.8","...","10","2021-09-16 13:00","3.1"
"17","1007.3","1010.4","1009.1","2021-09-17 21:51","1005.9","2021-09-17 15:20","29.8","32.8","2021-09-17 12:20","27.5","2021-09-17 05:11","24.8","75","58","2021-09-17 11:03","2.3","240","7.0","250","2021-09-17 11:23","0.0","0.0","0.0","...","0.0","...","10.5","86.5","23.14","26.9","...","10","2021-09-17 12:00","4.4"
"18","1008.9","1011.9","1010.3","2021-09-18 21:56","1007.5","2021-09-18 16:24","30.5","33.9","2021-09-18 14:36","28.0","2021-09-18 04:35","24.2","70","55","2021-09-18 12:53","2.8","10","10.0","320","2021-09-18 13:25","0.0","0.0","0.0","...","0.0","...","8.9","73.5","20.54","17.9","...","9","2021-09-18 13:00","2.4"
"19","1009.1","1012.1","1010.2","2021-09-19 00:01","1007.7","2021-09-19 15:31","30.4","33.8","2021-09-19 12:23","28.2","2021-09-19 06:02","25.0","74","56","2021-09-19 13:38","1.7","80","7.8","280","2021-09-19 12:28","0.0","0.0","0.0","...","0.0","...","9.0","74.4","21.65","11.9","...","11","2021-09-19 13:00","4.3"
"20","1008.2","1011.2","1010.0","2021-09-20 09:04","1005.8","2021-09-20 15:52","30.4","33.6","2021-09-20 12:32","27.7","2021-09-20 05:15","24.4","71","56","2021-09-20 15:35","2.0","290","7.7","280","2021-09-20 14:32","0.0","0.0","0.0","...","0.0","...","9.1","75.4","21.77","23.8","...","11","2021-09-20 13:00","3.1"
"21","1007.2","1010.2","1008.8","2021-09-21 00:01","1004.9","2021-09-21 14:35","29.8","33.0","2021-09-21 12:33","27.8","2021-09-21 19:13","24.0","71","60","2021-09-21 19:59","2.1","290","9.8","280","2021-09-21 13:00","0.0","0.0","0.0","...","0.0","...","7.2","59.8","18.84","22.4","...","10","2021-09-21 13:00","4.5"
"22","1008.6","1011.7","1011.5","2021-09-22 23:10","1006.9","2021-09-22 03:33","30.1","33.8","2021-09-22 14:36","27.2","2021-09-22 05:20","23.7","69","57","2021-09-22 11:50","2.3","330","9.9","310","2021-09-22 16:33","0.0","0.0","0.0","...","0.0","...","6.4","53.2","16.78","34.4","...","6","2021-09-22 10:00","4.9"
"23","1011.3","1014.4","1012.8","2021-09-23 22:18","1009.9","2021-09-23 14:48","29.4","33.2","2021-09-23 11:28","26.1","2021-09-23 19:15","23.6","71","59","2021-09-23 10:39","1.8","100","11.4","40","2021-09-23 17:11","0.5","0.8","0.5","2021-09-23 17:51","0.5","2021-09-23 17:51","9.0","75.0","21.18","34.4","...","8","2021-09-23 12:00","4.8"
"24","1011.0","1014.0","1012.6","2021-09-24 00:34","1009.1","2021-09-24 15:08","29.1","32.6","2021-09-24 14:58","26.4","2021-09-24 04:58","23.8","73","60","2021-09-24 09:32","2.0","120","9.1","300","2021-09-24 13:42","0.0","0.0","0.0","...","0.0","...","6.8","56.8","18.37","22.4","...","8","2021-09-24 13:00","3.6"
"25","1009.3","1012.3","1010.6","2021-09-25 00:01","1007.7","2021-09-25 15:06","29.6","33.7","2021-09-25 13:53","27.3","2021-09-25 04:36","24.1","73","54","2021-09-25 13:54","2.2","120","7.4","320","2021-09-25 16:58","T","0.2","T","2021-09-25 12:24","T","2021-09-25 12:24","8.1","67.7","18.93","16.3","...","8","2021-09-25 14:00","4.0"
"26","1008.2","1011.3","1009.6","2021-09-26 00:01","1006.6","2021-09-26 14:58","29.8","32.7","2021-09-26 13:36","27.6","2021-09-26 04:28","23.8","70","54","2021-09-26 13:36","1.9","240","7.2","230","2021-09-26 13:24","0.0","0.0","0.0","...","0.0","...","10.3","86.3","22.95","12.1","...","10","2021-09-26 12:00","2.1"
"27","1006.8","1009.8","1008.2","2021-09-27 00:01","1005.2","2021-09-27 15:05","30.0","33.5","2021-09-27 13:47","27.9","2021-09-27 04:20","24.0","71","49","2021-09-27 14:15","2.5","300","9.5","300","2021-09-27 16:16","0.0","0.0","0.0","...","0.0","...","7.3","61.3","17.68","10.6","...","7","2021-09-27 13:00","2.5"
"28","1005.5","1008.5","1007.0","2021-09-28 00:01","1003.7","2021-09-28 15:00","29.8","33.0","2021-09-28 11:29","27.1","2021-09-28 05:21","23.7","70","54","2021-09-28 11:48","2.0","300","8.2","270","2021-09-28 14:51","0.0","0.0","0.0","...","0.0","...","10.3","86.6","22.27","14.1","...","10","2021-09-28 12:00","2.6"
"29","1004.5","1007.5","1005.9","2021-09-29 00:01","1002.7","2021-09-29 14:38","29.8","32.7","2021-09-29 12:36","28.3","2021-09-29 04:21","24.5","73","57","2021-09-29 13:19","2.3","160","8.8","300","2021-09-29 08:03","0.0","0.0","0.0","...","0.0","...","7.7","64.9","19.45","12.4","...","9","2021-09-29 12:00","3.6"
"30","1005.3","1008.3","1007.7","2021-09-30 21:49","1003.4","2021-09-30 15:20","30.1","33.6","2021-09-30 13:50","27.7","2021-09-30 02:44","24.0","71","58","2021-09-30 12:19","2.1","320","8.3","290","2021-09-30 13:40","0.0","0.0","0.0","...","0.0","...","7.8","65.9","18.07","13.6","...","7","2021-09-30 13:00","2.4"
