"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","994.2","...","996.4","2019-04-10 23:04","992.1","2019-04-10 02:39","23.8","29.2","2019-04-10 13:27","19.9","2019-04-10 23:59","...","79","55","2019-04-10 13:06","2.3","78","12.4","260","2019-04-10 09:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","995.2","...","999.4","2019-04-11 21:03","992.2","2019-04-11 14:03","19.7","25.0","2019-04-11 12:10","16.2","2019-04-11 17:17","...","85","70","2019-04-11 11:15","1.8","6","12.4","312","2019-04-11 14:48","19.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","999.3","...","1000.4","2019-04-12 21:03","998.0","2019-04-12 13:28","18.1","19.9","2019-04-12 13:49","16.4","2019-04-12 06:57","...","76","69","2019-04-12 18:15","3.1","56","12.9","87","2019-04-12 14:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","998.7","...","999.8","2019-04-13 09:46","996.8","2019-04-13 02:55","20.0","23.6","2019-04-13 10:44","17.7","2019-04-13 01:35","...","86","70","2019-04-13 10:44","1.1","121","6.3","86","2019-04-13 00:03","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","998.6","...","1001.1","2019-04-14 22:47","997.1","2019-04-14 16:11","20.8","24.9","2019-04-14 10:16","18.4","2019-04-14 23:31","...","86","71","2019-04-14 10:18","1.6","26","8.6","43","2019-04-14 18:38","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","998.9","...","1000.8","2019-04-15 09:49","997.1","2019-04-15 23:47","18.9","21.0","2019-04-15 13:58","17.6","2019-04-15 21:34","...","73","63","2019-04-15 11:55","3.2","79","13.9","94","2019-04-15 13:34","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","996.3","...","998.0","2019-04-16 09:36","994.4","2019-04-16 18:18","18.2","18.9","2019-04-16 12:34","17.2","2019-04-16 06:18","...","91","80","2019-04-16 00:18","0.7","12","6.2","87","2019-04-16 00:06","24.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","995.7","...","997.8","2019-04-17 09:58","994.0","2019-04-17 16:48","20.8","24.2","2019-04-17 11:49","18.5","2019-04-18 00:00","...","72","47","2019-04-17 11:51","1.7","20","8.0","100","2019-04-17 19:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","994.9","...","996.9","2019-04-18 09:18","993.7","2019-04-18 16:20","23.4","27.6","2019-04-18 13:49","18.9","2019-04-18 01:23","...","72","62","2019-04-18 11:11","1.2","315","5.9","312","2019-04-18 14:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","993.3","...","995.1","2019-04-19 08:52","991.6","2019-04-19 16:35","22.7","26.3","2019-04-19 11:55","21.0","2019-04-19 06:12","...","86","71","2019-04-19 12:00","1.1","3","5.9","126","2019-04-19 05:52","15.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","992.6","...","994.1","2019-04-20 09:35","990.9","2019-04-20 17:04","23.1","25.7","2019-04-20 12:20","21.3","2019-04-20 22:45","...","86","76","2019-04-20 12:19","1.1","335","5.9","312","2019-04-20 12:29","13.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","992.4","...","993.9","2019-04-21 22:14","990.8","2019-04-21 17:48","24.0","26.9","2019-04-21 12:29","21.2","2019-04-21 04:29","...","86","73","2019-04-21 17:53","0.9","264","6.9","259","2019-04-21 16:48","50.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","993.0","...","995.3","2019-04-22 22:06","991.5","2019-04-22 15:21","25.8","29.4","2019-04-22 13:09","21.9","2019-04-22 05:18","...","81","63","2019-04-22 10:16","1.5","284","7.8","297","2019-04-22 12:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","992.9","...","994.8","2019-04-23 09:01","990.6","2019-04-23 00:56","27.1","31.5","2019-04-23 12:21","24.0","2019-04-23 05:47","...","74","53","2019-04-23 15:13","1.7","270","9.5","278","2019-04-23 14:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","992.4","...","994.7","2019-04-24 08:42","989.8","2019-04-24 16:17","26.9","30.3","2019-04-24 13:03","24.7","2019-04-24 05:17","...","78","66","2019-04-24 09:21","1.7","267","8.5","263","2019-04-24 08:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","991.8","...","995.3","2019-04-25 22:29","988.9","2019-04-25 15:04","27.2","31.4","2019-04-25 14:32","24.0","2019-04-25 06:06","...","71","52","2019-04-25 14:36","2.0","267","13.6","269","2019-04-25 15:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","995.5","...","999.0","2019-04-26 21:36","993.4","2019-04-26 03:26","25.6","29.5","2019-04-26 13:37","23.5","2019-04-26 05:21","...","76","58","2019-04-26 09:43","1.8","5","10.2","92","2019-04-26 23:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","997.4","...","999.6","2019-04-27 09:57","995.0","2019-04-27 15:34","23.0","24.4","2019-04-27 14:41","22.2","2019-04-27 12:01","...","80","70","2019-04-27 10:39","3.7","75","14.5","94","2019-04-27 09:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","996.9","...","999.3","2019-04-28 10:21","995.5","2019-04-28 17:19","23.7","25.6","2019-04-28 17:28","21.1","2019-04-28 10:41","...","82","69","2019-04-28 14:21","1.1","88","7.7","322","2019-04-28 10:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","994.5","...","996.6","2019-04-29 09:23","992.4","2019-04-29 16:06","25.7","29.4","2019-04-29 13:27","22.1","2019-04-29 01:54","...","75","56","2019-04-29 14:15","1.2","4","7.6","309","2019-04-29 13:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","990.8","...","993.5","2019-04-30 00:03","988.4","2019-04-30 16:20","25.8","30.1","2019-04-30 11:07","22.8","2019-04-30 04:01","...","78","62","2019-04-30 09:08","2.3","272","11.6","265","2019-04-30 13:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
